Date,53_kW_mean,53_kW_max,71_kW_mean,71_kW_max,71A_kW_mean,71A_kW_max,83_kW_mean,83_kW_max,totalkW_mean,totalkW_max,totalkW_d-1,totalkW_w-1,totalkW_d/1,totalkW_w/1,71_71AkW_mean,71_71AkW_max,Month,Year,Day,WD,53_kW_time_max,71_kW_time_max,71A_kW_time_max,83_kW_time_max,71_71AkW_time_max,totalkW_time_max,CDD_15,HDD_25,NWD,temp_max,insolation,temp_mean,RH
23/09/2018,36.43,49.62,51.56,53.94,50.49,53.94,32.72,42.07,171.16,186.98,-69.76,-41.35,0.71,0.81,102.05,104.28,9,2018,23,6,23:00,01:00,15:00,15:00,01:00,19:00,7.4,3.7,0,32.4,,23.26,46.75
24/09/2018,55.16,66.16,101.11,147.43,119.31,226.54,90.54,172.96,366.06,550.88,194.89,38.48,2.14,1.12,220.42,373.97,9,2018,24,0,15:00,08:00,08:00,12:00,08:00,08:00,6.4,4.5,0,33.5,,22.68,61
25/09/2018,57.17,69.4,104.57,143.83,116.22,176.2,86.16,156.78,364.26,514.56,-1.8,19.06,1,1.06,220.78,309.24,9,2018,25,1,19:00,16:00,11:00,11:00,16:00,16:00,4.7,5.3,0,26.4,,20.94,74.25
26/09/2018,60.77,70.12,108.16,143.83,119.74,190.58,90.61,170.08,379.36,560.23,15.1,10.43,1.04,1.03,227.98,320.03,9,2018,26,2,14:00,16:00,09:00,12:00,09:00,14:00,7.2,3.7,0,32.2,,23.38,66.5
27/09/2018,60.27,70.48,105.36,133.05,115.71,176.2,97.27,183.75,378.64,542.25,-0.72,31.28,1,1.09,220.96,302.05,9,2018,27,3,16:00,16:00,13:00,12:00,12:00,12:00,6.6,3.5,0,28.8,,22.4,84
28/09/2018,58.18,69.4,105.18,133.05,103.99,165.41,77.38,146.35,344.66,492.63,-33.98,-1.98,0.91,0.99,209.1,294.86,9,2018,28,4,17:00,10:00,11:00,09:00,11:00,09:00,4.4,5.6,0,22.2,,20.24,87
29/09/2018,40.97,57.53,82.13,93.49,68.32,79.11,37.38,47.82,228.69,247.75,-115.97,-12.23,0.66,0.95,150.38,169,9,2018,29,5,00:00,00:00,10:00,13:00,10:00,11:00,5.9,4.1,0,28.2,,21.92,78.25
30/09/2018,32.58,42.79,81.05,93.49,67.89,79.11,33.73,40.63,215.21,239.48,-13.48,44.05,0.94,1.26,148.94,172.6,9,2018,30,6,22:00,13:00,14:00,12:00,14:00,23:00,6.5,3.8,0,28.9,,21.9,81.5
01/10/2018,52.71,79.47,105.79,143.83,117.04,183.39,85.44,144.55,361.02,518.52,145.81,-5.03,1.68,0.99,222.76,309.24,10,2018,1,0,16:00,16:00,11:00,13:00,09:00,16:00,6.5,3.5,0,25.2,,21.44,86
02/10/2018,53.15,71.2,105.18,147.43,115.79,190.58,103.56,204.6,377.56,594.75,16.54,13.3,1.05,1.04,220.96,338.01,10,2018,2,1,15:00,16:00,14:00,14:00,16:00,16:00,7.9,2.9,0,30.9,,22.9,81
03/10/2018,59.62,83.06,110.75,143.83,113.45,190.58,101.69,189.5,385.47,585.04,7.91,6.11,1.02,1.02,224.2,323.62,10,2018,3,2,16:00,16:00,14:00,15:00,14:00,14:00,8.7,2.6,0,31.9,,23.92,82
04/10/2018,55.56,68.68,106.8,129.45,111.9,183.39,88.46,154.98,362.82,532.18,-22.65,-15.82,0.94,0.96,218.81,312.84,10,2018,4,3,10:00,09:00,14:00,14:00,14:00,14:00,4.5,5.5,0,23,,19.8,86
05/10/2018,52.43,64.01,98.17,122.26,97.99,140.24,80.51,134.48,329.2,443.37,-33.62,-15.46,0.91,0.96,196.15,258.9,10,2018,5,4,15:00,12:00,14:00,11:00,12:00,11:00,0.6,9.6,0,18.6,,15.68,89
06/10/2018,39.04,46.03,77.89,93.49,63.36,75.51,36.79,48.9,217.19,258.18,-112.01,-11.51,0.66,0.95,141.32,169,10,2018,6,5,01:00,08:00,08:00,13:00,08:00,08:00,0.8,9.4,0,17.8,,16.06,82
07/10/2018,31.8,39.91,72.67,82.7,61.56,71.92,31.19,35.24,197.23,206.76,-19.96,-17.98,0.91,0.92,134.2,154.62,10,2018,7,6,01:00,14:00,14:00,14:00,14:00,14:00,2,8,0,19.4,,17.3,91
08/10/2018,51.42,80.91,97.52,122.26,100.4,154.62,85.15,142.39,334.41,487.95,137.18,-26.61,1.7,0.93,197.95,273.28,10,2018,8,0,16:00,10:00,14:00,09:00,14:00,16:00,4.5,5.5,0,21.7,,19.36,93
09/10/2018,54.23,68.32,106.01,143.83,114.42,197.77,91.3,173.68,365.88,575.33,31.46,-11.69,1.09,0.97,220.42,341.6,10,2018,9,1,11:00,11:00,11:00,14:00,11:00,11:00,7.9,2.5,0,28.3,,23.12,79
10/10/2018,55.23,75.51,107.59,143.83,115.35,179.79,91.48,173.32,369.65,572.46,3.78,-15.82,1.01,0.96,222.94,323.62,10,2018,10,2,14:00,14:00,14:00,14:00,14:00,14:00,6.7,3.5,0,28.6,,22.02,88
11/10/2018,53.22,77.67,99.78,118.66,106.51,158.22,83.93,142.75,343.4,482.56,-26.25,-19.42,0.93,0.95,206.4,276.88,10,2018,11,3,16:00,10:00,11:00,10:00,11:00,11:00,3.8,6.3,0,20.8,,19.18,90
12/10/2018,33.69,46.75,85.26,93.49,88.1,122.26,35.98,48.54,243.08,285.15,-100.32,-86.12,0.71,0.74,173.32,215.75,10,2018,12,4,01:00,10:00,12:00,11:00,13:00,11:00,5,5,1,27.3,,21.5,87
13/10/2018,37.07,44.59,48.54,86.3,62.93,79.11,37.79,52.5,186.26,253.87,-56.81,-30.92,0.77,0.86,111.47,165.41,10,2018,13,5,08:00,08:00,08:00,11:00,08:00,08:00,8,2.9,0,30.4,,23.3,85
14/10/2018,31.03,42.07,14.53,17.98,61.13,61.13,30.56,34.88,137.29,151.02,-48.98,-59.94,0.74,0.7,75.66,79.11,10,2018,14,6,19:00,05:00,00:00,22:00,05:00,22:00,2.8,7.2,0,20.6,,18.3,86
15/10/2018,49.41,64.37,87.34,136.64,104.71,176.2,86.01,147.43,327.58,501.26,190.29,-6.83,2.39,0.98,192.02,309.24,10,2018,15,0,14:00,07:00,10:00,11:00,07:00,10:00,3.1,6.9,0,24.1,,19.02,90
16/10/2018,48.4,64.01,105.43,133.05,102.66,172.6,85.44,147.79,341.96,508.81,14.38,-23.91,1.04,0.93,208.2,302.05,10,2018,16,1,10:00,11:00,14:00,16:00,14:00,14:00,4.2,5.8,0,24.9,,20.24,91
17/10/2018,54.26,69.4,101.94,147.43,119.92,212.15,92.13,174.76,368.21,599.78,26.25,-1.44,1.08,1,221.86,359.58,10,2018,17,2,11:00,15:00,15:00,11:00,15:00,15:00,7.5,2.9,0,29.5,,23.58,76
18/10/2018,51.96,72.64,110.1,143.83,121.83,194.17,97.99,181.95,381.88,573.53,13.66,38.48,1.04,1.11,231.93,334.41,10,2018,18,3,10:00,15:00,14:00,14:00,16:00,14:00,8.4,2.6,0,29.9,,22.62,86
19/10/2018,52.71,76.23,101.83,129.45,106.51,158.22,85.08,145.27,346.28,499.1,-35.6,103.2,0.91,1.42,208.38,287.67,10,2018,19,4,16:00,09:00,09:00,11:00,09:00,09:00,3.9,6.1,0,21.1,,18.78,85
20/10/2018,35.15,49.26,73.57,79.11,62.93,71.92,33.41,47.11,204.96,220.42,-141.32,18.7,0.59,1.1,136.46,143.83,10,2018,20,5,01:00,13:00,15:00,10:00,13:00,10:00,1.3,8.9,0,21.9,,16.92,66
21/10/2018,25.93,37.04,72.67,79.11,59.91,71.92,28.98,31.64,187.52,201.01,-17.44,50.23,0.91,1.37,132.61,147.43,10,2018,21,6,00:00,08:00,13:00,01:00,17:00,23:00,1.4,9.1,0,22,,16.98,70
22/10/2018,47.61,65.08,96.01,129.45,101.83,176.2,83.24,145.63,328.66,501.26,141.14,1.08,1.75,1,197.95,294.86,10,2018,22,0,11:00,16:00,14:00,12:00,14:00,14:00,3.3,6.7,0,28.3,,19.6,70.75
23/10/2018,47.79,67.24,104.57,143.83,107.7,176.2,90.54,160.73,350.59,536.86,21.93,8.63,1.07,1.03,212.33,316.43,10,2018,23,1,15:00,15:00,13:00,11:00,14:00,14:00,5.2,5.2,0,30.2,,21.7,74.25
24/10/2018,53.43,79.83,97.99,118.66,99.07,151.02,83.35,144.55,333.87,479.68,-16.72,-34.34,0.95,0.91,197.05,269.69,10,2018,24,2,10:00,09:00,14:00,10:00,14:00,10:00,2.3,7.7,0,19.5,0,18.28,88.75
25/10/2018,56.31,71.56,97.99,118.66,107.23,179.79,86.8,148.51,348.44,510.61,14.56,-33.44,1.04,0.91,205.32,298.45,10,2018,25,3,16:00,08:00,14:00,11:00,14:00,14:00,3.7,6.3,0,21.4,0,19.16,91
26/10/2018,50.77,67.24,102.48,143.83,114.42,183.39,90.44,154.98,358.14,534.7,9.71,11.87,1.03,1.03,217.01,312.84,10,2018,26,4,16:00,16:00,14:00,10:00,14:00,16:00,5.6,4.4,0,25.4,1.1,21,85.5
27/10/2018,37.07,43.51,83.6,93.49,66.09,75.51,37.96,51.06,224.74,259.62,-133.41,19.78,0.63,1.1,149.66,169,10,2018,27,5,09:00,09:00,09:00,12:00,09:00,09:00,6.6,3.4,0,25.6,4.9,21.3,85
28/10/2018,28.44,39.19,59.73,107.87,61.27,97.09,32.36,48.54,181.88,274,-42.86,-5.65,0.81,0.97,121,204.96,10,2018,28,6,05:00,23:00,23:00,18:00,23:00,23:00,0.9,9.2,0,19.5,2.2,15.86,86.75
29/10/2018,49.8,69.76,93.78,118.66,97.88,147.43,83.46,144.19,324.88,474.65,143.01,-3.78,1.79,0.99,191.66,266.09,10,2018,29,0,14:00,10:00,10:00,12:00,10:00,12:00,0.9,9.4,0,21,0.7,16.6,82.75
30/10/2018,52.21,66.16,96.19,129.45,109.24,190.58,83.06,143.11,340.7,525.71,15.82,-9.89,1.05,0.97,205.32,320.03,10,2018,30,1,10:00,13:00,13:00,16:00,13:00,15:00,3.7,6.3,0,28,7.6,19.72,72.75
31/10/2018,56.74,75.87,101.4,129.45,116.22,208.56,98.09,188.78,372.53,599.78,31.82,38.66,1.09,1.12,217.73,338.01,10,2018,31,2,11:00,09:00,14:00,15:00,14:00,14:00,6.7,4.5,0,31.4,7.3,21.62,72.25
01/11/2018,53.4,72.28,101.83,133.05,112.98,176.2,90.76,164.69,359.04,533.98,-13.48,10.61,0.96,1.03,214.85,309.24,11,2018,1,3,11:00,10:00,10:00,12:00,10:00,12:00,6.6,3.6,0,27.9,5.3,22.26,68.25
02/11/2018,39.4,47.82,85.4,97.09,70.26,97.09,32.74,40.99,227.8,264.29,-131.25,-130.35,0.63,0.64,155.7,194.17,11,2018,2,4,18:00,09:00,14:00,15:00,14:00,14:00,4.9,5.1,1,27.2,3.6,21.4,76.25
03/11/2018,36.14,43.51,74.76,89.9,73.64,115.07,40.17,54.3,224.74,268.25,-3.06,0,0.99,1,148.33,201.37,11,2018,3,5,00:00,11:00,22:00,14:00,22:00,22:00,8.9,3,0,31.4,9.9,22.62,69.5
04/11/2018,29.02,35.96,61.49,75.51,69.69,86.3,33.05,41.35,193.28,216.11,-31.46,11.4,0.86,1.06,131.18,151.02,11,2018,4,6,21:00,08:00,22:00,09:00,08:00,01:00,3.3,6.7,0,22.8,0.5,18.8,79
05/11/2018,43.24,58.61,90.94,129.45,110.57,165.41,81.55,142.39,326.32,478.6,133.05,1.44,1.69,1,201.55,294.86,11,2018,5,0,09:00,14:00,14:00,10:00,14:00,14:00,2,8,0,21.2,0.4,17.82,77.5
06/11/2018,45.11,62.57,99.17,129.45,108.59,161.81,83.57,149.23,336.39,482.92,10.07,-4.31,1.03,0.99,207.84,284.07,11,2018,6,1,15:00,12:00,14:00,14:00,14:00,14:00,2.9,7.1,0,23.2,0.6,18.84,85
07/11/2018,45.88,55.02,99.07,129.45,111.29,161.81,82.78,152.1,339.09,484.72,2.7,-33.44,1.01,0.91,210.36,291.26,11,2018,7,2,15:00,14:00,14:00,11:00,14:00,15:00,3.7,6.3,0,23.2,0,18.64,83
08/11/2018,49.41,57.17,97.81,122.26,109.03,154.62,82.16,143.11,338.55,467.46,-0.54,-20.5,1,0.94,206.94,276.88,11,2018,8,3,18:00,16:00,14:00,10:00,16:00,14:00,2.2,7.8,0,20.8,0,18,86
09/11/2018,50.16,57.53,99.17,129.45,114.89,165.41,82.67,147.43,347,497.3,8.45,119.2,1.02,1.52,214.13,294.86,11,2018,9,4,11:00,14:00,14:00,14:00,14:00,14:00,4,6,0,24.4,4.8,19.6,79.5
10/11/2018,32.63,48.18,76.88,82.7,86.3,93.49,34.59,47.11,230.31,241.28,-116.68,5.57,0.66,1.02,163.18,172.6,11,2018,10,5,06:00,15:00,14:00,08:00,14:00,06:00,5.2,4.8,0,25.3,1.5,20.72,80
11/11/2018,25.03,36.32,74.29,86.3,87.67,89.9,31.39,38.48,218.45,231.93,-11.87,25.17,0.95,1.13,161.99,176.2,11,2018,11,6,21:00,12:00,09:00,16:00,12:00,20:00,6.3,3.9,0,28.6,4.9,22.64,78
12/11/2018,45.33,56.09,105.36,143.83,131.97,197.77,95.72,186.26,378.28,559.15,159.83,51.96,1.73,1.16,237.32,327.22,11,2018,12,0,14:00,10:00,11:00,13:00,11:00,11:00,6.1,4.2,0,30,5.9,22.66,82.25
13/11/2018,52.79,65.44,106.51,140.24,134.41,208.56,101.76,194.89,395.54,589.36,17.26,59.15,1.05,1.18,240.92,348.8,11,2018,13,1,15:00,16:00,16:00,14:00,16:00,14:00,10,1.8,0,32.2,11.7,25.92,65.25
14/11/2018,51.74,66.52,101.33,133.05,139.52,208.56,106.36,198.13,398.78,591.15,3.24,59.69,1.01,1.18,240.74,338.01,11,2018,14,2,14:00,16:00,14:00,12:00,16:00,14:00,11.9,0.4,0,32.5,9.5,27.16,56.5
15/11/2018,36.7,50.7,70.69,86.3,80.15,93.49,30.6,36.68,218.27,257.82,-180.51,-120.28,0.55,0.64,150.85,176.2,11,2018,15,3,02:00,07:00,11:00,08:00,07:00,07:00,8,2.1,1,29.7,4.5,24.1,79
16/11/2018,31.18,47.82,54.08,68.32,71.02,89.9,24.7,31.64,180.94,208.56,-37.32,-166.06,0.83,0.52,125.13,158.22,11,2018,16,4,06:00,11:00,11:00,07:00,11:00,11:00,4.5,5.5,0,25.2,2.2,20.58,70.25
17/11/2018,30.67,47.82,52,68.32,67.42,82.7,23.8,28.41,173.86,198.13,-7.08,-56.45,0.96,0.75,119.38,151.02,11,2018,17,5,06:00,15:00,15:00,15:00,15:00,15:00,4.8,5.3,0,29,8.9,21.3,72.75
18/11/2018,32,46.39,53,64.72,68.46,82.7,25.17,35.24,178.64,215.75,4.78,-39.81,1.03,0.82,121.47,143.83,11,2018,18,6,04:00,20:00,13:00,17:00,13:00,20:00,8.3,2.6,0,28.5,5.6,24.02,71.75
19/11/2018,34.36,45.67,61.88,86.3,73.14,93.49,22.42,25.17,191.84,233.01,13.2,-186.44,1.07,0.51,135.02,179.79,11,2018,19,0,20:00,09:00,09:00,13:00,09:00,09:00,1.8,8.3,0,23.4,0,17.16,91.5
20/11/2018,32.38,48.54,65.3,68.32,74.61,89.9,23.93,52.5,196.33,234.09,4.49,-199.21,1.02,0.5,139.95,158.22,11,2018,20,1,22:00,07:00,13:00,22:00,13:00,22:00,0.7,9.4,0,19.5,0,16.7,82.25
21/11/2018,53.51,63.29,74.29,118.66,125.85,176.2,85.29,147.79,338.91,503.42,142.57,-59.87,1.73,0.85,200.11,294.86,11,2018,21,2,14:00,11:00,14:00,09:00,14:00,14:00,1.8,8.2,0,20.4,0,17.88,84.5
22/11/2018,56.99,70.84,0,0,215.93,327.22,93.67,179.79,366.59,574.25,27.69,148.33,1.08,1.68,215.93,327.22,11,2018,22,3,14:00,00:00,15:00,15:00,15:00,15:00,6.3,4,0,28.8,9.5,22.54,70
23/11/2018,59.19,73.35,0,0,221.14,323.62,100.5,190.94,380.8,563.83,14.2,199.86,1.04,2.1,221.14,323.62,11,2018,23,4,17:00,00:00,16:00,15:00,16:00,14:00,8,2.8,0,29.5,8.1,23.06,70.75
24/11/2018,37.13,51.06,0,0,147.14,169,35.42,46.75,219.71,239.84,-161.09,45.85,0.58,1.26,147.14,169,11,2018,24,5,01:00,00:00,14:00,13:00,14:00,22:00,6.7,3.3,0,25.8,2.5,21.52,77.75
25/11/2018,32.43,48.18,0,0,143.55,154.62,30.77,35.24,206.76,232.65,-12.94,28.12,0.94,1.16,143.55,154.62,11,2018,25,6,03:00,00:00,10:00,18:00,10:00,03:00,4.9,5.1,0,24.5,1.2,20.46,87.25
26/11/2018,47.18,59.33,0,0,209.82,294.86,85.72,151.38,342.68,500.18,135.92,150.85,1.66,1.79,209.82,294.86,11,2018,26,0,16:00,00:00,07:00,15:00,07:00,15:00,3.4,6.6,0,22.5,0.8,18.98,71.25
27/11/2018,47.97,62.57,0,0,209.64,298.45,84.43,146.71,341.96,499.1,-0.72,145.63,1,1.74,209.64,298.45,11,2018,27,1,16:00,00:00,15:00,14:00,15:00,16:00,3.5,6.5,0,25.2,7.4,19.86,71.75
28/11/2018,51.24,58.97,0,0,218.81,327.22,86.66,160.37,356.71,543.69,14.74,17.8,1.04,1.05,218.81,327.22,11,2018,28,2,21:00,00:00,15:00,14:00,15:00,15:00,5.5,4.6,0,28.8,6.5,21.98,73.5
29/11/2018,52.21,72.64,0,0,226.54,338.01,93.85,176.56,372.53,576.77,15.82,5.93,1.04,1.02,226.54,338.01,11,2018,29,3,16:00,00:00,14:00,14:00,14:00,14:00,7.5,3.2,0,29.8,5.6,23.38,67.25
30/11/2018,54.58,65.44,0,0,226.72,334.41,96.66,186.62,377.92,565.62,5.39,-2.88,1.01,0.99,226.72,334.41,11,2018,30,4,20:00,00:00,11:00,15:00,11:00,11:00,8.4,2.7,0,31.5,7,23.48,74.5
01/12/2018,41.06,56.45,0,0,158.86,176.2,34.99,52.5,234.81,256.74,-143.11,15.1,0.62,1.07,158.86,176.2,12,2018,1,5,04:00,00:00,15:00,12:00,15:00,12:00,6.9,3.2,0,26.6,1.8,22.04,85.5
02/12/2018,39.1,51.42,0,0,151.74,169,30.41,34.88,221.32,238.04,-13.48,14.56,0.94,1.07,151.74,169,12,2018,2,6,05:00,00:00,11:00,07:00,11:00,05:00,5.9,4.1,0,26.7,5.2,21.3,80
03/12/2018,48.9,54.66,0,0,215.75,298.45,83.28,153.54,347.9,501.98,126.57,5.21,1.57,1.02,215.75,298.45,12,2018,3,0,21:00,00:00,10:00,09:00,10:00,09:00,3.2,6.8,0,22.7,0.1,18.88,80
04/12/2018,52.57,66.88,0,0,219.17,334.41,92.7,175.84,364.44,573.18,16.54,22.47,1.05,1.07,219.17,334.41,12,2018,4,1,11:00,00:00,16:00,16:00,16:00,16:00,7.3,3.6,0,30,6.6,23.34,62
05/12/2018,56.09,67.24,0,0,224.56,338.01,95,177.99,375.76,583.24,11.33,19.06,1.03,1.05,224.56,338.01,12,2018,5,2,15:00,00:00,15:00,15:00,15:00,15:00,8.7,2,0,29.8,6.9,23.96,52.5
06/12/2018,56.24,65.08,0,0,218.27,345.2,90.79,164.69,365.34,571.38,-10.43,-7.19,0.97,0.98,218.27,345.2,12,2018,6,3,20:00,00:00,14:00,14:00,14:00,14:00,5.3,4.8,0,29.4,6.8,21.24,73.5
07/12/2018,53.36,66.88,0,0,215.57,316.43,87.52,160.01,356.53,534.7,-8.81,-21.4,0.98,0.94,215.57,316.43,12,2018,7,4,08:00,00:00,11:00,11:00,11:00,11:00,3.5,6.5,0,24.5,0.7,19.5,77.5
08/12/2018,37.86,54.3,0,0,144.48,158.22,34.07,48.9,216.29,236.97,-140.24,-18.52,0.61,0.92,144.48,158.22,12,2018,8,5,06:00,00:00,14:00,09:00,14:00,06:00,0.8,9.5,0,20,1.1,16.38,74.75
09/12/2018,36.16,51.78,0,0,144.98,165.41,29.69,33.8,210.9,225.82,-5.39,-10.43,0.98,0.95,144.98,165.41,12,2018,9,6,21:00,00:00,17:00,21:00,17:00,21:00,3.6,6.7,0,26.8,7.9,19.4,62.25
10/12/2018,52.89,65.08,0,0,217.91,309.24,89.61,191.66,360.3,560.95,149.41,12.41,1.71,1.04,217.91,309.24,12,2018,10,0,21:00,00:00,14:00,15:00,14:00,15:00,7.5,3.2,0,30,8,23.44,54
11/12/2018,57.1,63.65,0,0,222.58,309.24,95.11,189.14,374.69,549.44,14.38,10.25,1.04,1.03,222.58,309.24,12,2018,11,1,15:00,00:00,15:00,16:00,15:00,15:00,9.9,1.4,0,31.5,7.2,25.48,53
12/12/2018,58.58,75.15,0,0,231.21,334.41,109.6,206.04,399.5,598.71,24.81,23.73,1.07,1.06,231.21,334.41,12,2018,12,2,15:00,00:00,16:00,15:00,16:00,16:00,11.6,0.9,0,33.6,7.2,25.16,61
13/12/2018,57.03,75.51,0,0,224.38,330.82,100.14,192.02,381.52,586.84,-17.98,16.18,0.95,1.04,224.38,330.82,12,2018,13,3,16:00,00:00,15:00,14:00,15:00,15:00,9.9,1.2,0,32,6.5,24.66,64.75
14/12/2018,48.98,64.72,0,0,225.1,305.65,106.01,204.24,380.08,567.42,-1.44,23.55,1,1.07,225.1,305.65,12,2018,14,4,15:00,00:00,10:00,16:00,10:00,16:00,11.3,1.3,0,33.5,2.6,26.88,49.5
15/12/2018,43.06,52.86,0,0,154.33,240.92,37.96,57.17,235.35,326.14,-144.73,19.06,0.62,1.09,154.33,240.92,12,2018,15,5,06:00,00:00,18:00,17:00,18:00,18:00,12,0.3,0,33.6,6.7,26.88,58.25
16/12/2018,33.82,46.39,0,0,152.1,158.22,32.47,42.43,218.45,233.01,-16.9,7.55,0.93,1.04,152.1,158.22,12,2018,16,6,21:00,00:00,10:00,15:00,10:00,02:00,10.2,1,0,32.6,6,25.94,75
17/12/2018,50.27,65.08,0,0,250.63,355.99,107.34,193.1,408.13,609.85,189.68,47.82,1.87,1.13,250.63,355.99,12,2018,17,0,15:00,00:00,07:00,14:00,07:00,15:00,12.3,0.7,0,34.1,7,28.06,58.25
18/12/2018,55.77,67.6,0,0,256.38,359.58,106.36,200.65,418.55,626.39,10.43,43.87,1.03,1.12,256.38,359.58,12,2018,18,1,11:00,00:00,15:00,16:00,15:00,16:00,11.1,0.9,0,34.4,,25.56,74.75
19/12/2018,55.81,68.68,0,0,240.02,355.99,101.69,185.19,397.34,604.1,-21.22,-2.16,0.95,0.99,240.02,355.99,12,2018,19,2,15:00,00:00,14:00,14:00,14:00,14:00,9.9,1.3,0,31.2,,25.12,74
20/12/2018,53.61,67.96,0,0,236.61,334.41,108.31,201.37,398.42,603.74,1.08,16.9,1,1.04,236.61,334.41,12,2018,20,3,15:00,00:00,15:00,15:00,15:00,15:00,12.3,0.6,0,33.6,,27.72,51.25
21/12/2018,51.71,68.32,0,0,231.93,320.03,102.55,194.17,386.19,556.99,-12.23,6.11,0.97,1.02,231.93,320.03,12,2018,21,4,09:00,00:00,11:00,15:00,11:00,15:00,11.5,0.8,0,32.2,,26.58,64.5
22/12/2018,34.05,51.06,0,0,135.99,143.83,42.61,116.15,212.69,277.24,-173.5,-22.65,0.55,0.9,135.99,143.83,12,2018,22,5,00:00,00:00,03:00,14:00,03:00,14:00,10.4,0.9,0,33,,26.54,57.5
23/12/2018,31.25,44.59,0,0,130.96,140.24,26.77,29.49,188.96,206.4,-23.73,-29.49,0.89,0.87,130.96,140.24,12,2018,23,6,01:00,00:00,11:00,10:00,11:00,01:00,7.9,2.3,0,30.2,,23.88,77
24/12/2018,30.36,45.31,0,0,141.6,161.81,54.62,102.48,226.54,290.18,37.58,-181.59,1.2,0.56,141.6,161.81,12,2018,24,0,06:00,00:00,10:00,07:00,10:00,07:00,6.4,3.6,0,28.4,,22.46,84.25
25/12/2018,27.62,40.99,0,0,134.56,158.22,25.28,29.49,187.52,202.8,-39.01,-231.03,0.83,0.45,134.56,158.22,12,2018,25,1,02:00,00:00,08:00,16:00,08:00,17:00,5.8,4.2,1,24.2,,20.86,84.5
26/12/2018,43.73,60.77,0,0,169.65,240.92,58.97,100.32,272.38,385.83,84.86,-124.96,1.45,0.69,169.65,240.92,12,2018,26,2,23:00,00:00,15:00,15:00,15:00,15:00,6,4,0,27.3,,22.1,72.75
27/12/2018,50.05,58.25,0,0,179.61,255.3,60.41,101.4,290.18,404.17,17.8,-108.23,1.07,0.73,179.61,255.3,12,2018,27,3,22:00,00:00,14:00,14:00,14:00,14:00,6.6,3.5,0,28.7,,22.98,72
28/12/2018,46.78,57.89,0,0,177.99,240.92,57.82,101.04,282.63,382.6,-7.55,-103.56,0.97,0.73,177.99,240.92,12,2018,28,4,15:00,00:00,11:00,14:00,11:00,11:00,7.7,2.6,0,28.9,,23.22,76.75
29/12/2018,39.27,54.66,0,0,148.8,197.77,29.52,37.4,217.55,258.9,-65.08,4.85,0.77,1.02,148.8,197.77,12,2018,29,5,01:00,00:00,18:00,10:00,18:00,18:00,8.1,2.5,0,30.4,,23.8,66.25
30/12/2018,38.19,55.02,0,0,146.28,197.77,28.26,31.28,212.69,253.87,-4.85,23.73,0.98,1.13,146.28,197.77,12,2018,30,6,03:00,00:00,18:00,22:00,18:00,18:00,8.5,2.5,0,32.4,,24.34,65.75
31/12/2018,38.66,55.02,0,0,162.24,201.37,53.94,96.73,254.76,327.94,42.07,28.23,1.2,1.12,162.24,201.37,12,2018,31,0,22:00,00:00,15:00,17:00,15:00,17:00,8.5,2.3,0,31,,24.2,66
01/01/2019,39.05,53.94,0,0,163.9,204.96,28.95,32,231.93,263.57,-22.83,44.41,0.91,1.24,163.9,204.96,1,2019,1,1,04:00,00:00,13:00,18:00,13:00,13:00,8.7,2.1,1,31.8,,24.48,79.25
02/01/2019,49.48,58.25,0,0,203.34,305.65,68.61,127.65,321.47,471.41,89.54,49.08,1.39,1.18,203.34,305.65,1,2019,2,2,09:00,00:00,15:00,17:00,15:00,15:00,11,0.8,0,32,,25.86,71.75
03/01/2019,51.42,64.72,0,0,218.09,312.84,72.71,132.69,342.32,488.31,20.86,52.14,1.06,1.18,218.09,312.84,1,2019,3,3,22:00,00:00,14:00,16:00,14:00,14:00,11.9,0.4,0,33.3,,24.86,69.75
04/01/2019,54.3,66.52,0,0,204.06,280.47,69.11,119.74,327.4,446.6,-14.92,44.77,0.96,1.16,204.06,280.47,1,2019,4,4,14:00,00:00,11:00,13:00,11:00,14:00,8.2,2.1,0,29.4,,23.92,86.75
05/01/2019,48.72,64.01,0,0,173.5,230.13,39.89,51.42,262.14,308.88,-65.26,44.59,0.8,1.2,173.5,230.13,1,2019,5,5,03:00,00:00,13:00,10:00,13:00,13:00,7,3,0,24.7,,22.4,83.75
06/01/2019,41.21,55.74,0,0,155.05,197.77,37.5,44.23,233.73,268.97,-28.41,21.04,0.89,1.1,155.05,197.77,1,2019,6,6,04:00,00:00,18:00,15:00,18:00,18:00,8.7,2.1,0,29.6,,23.8,80
07/01/2019,55.7,74.43,0,0,250.99,359.58,110.93,227.26,417.48,639.7,183.75,162.71,1.79,1.64,250.99,359.58,1,2019,7,0,15:00,00:00,09:00,15:00,09:00,15:00,12.1,1,0,33.5,,27.34,57.75
08/01/2019,63,79.47,0,0,262.86,373.97,106.72,206.4,432.58,652.64,15.1,200.65,1.04,1.87,262.86,373.97,1,2019,8,1,15:00,00:00,10:00,15:00,10:00,15:00,11.5,0.5,0,33,,26.16,67.25
09/01/2019,61.13,69.76,0,0,265.37,363.18,104.28,185.9,430.78,608.41,-1.8,109.31,1,1.34,265.37,363.18,1,2019,9,2,06:00,00:00,11:00,14:00,11:00,14:00,10.6,1.1,0,34.5,,26.58,65
