53_kW_mean,53_kW_max,71_kW_mean,71_kW_max,71A_kW_mean,71A_kW_max,83_kW_mean,83_kW_max,totalkW_max,totalkW_d-1,totalkW_w-1,totalkW_d/1,totalkW_w/1,71_71AkW_mean,71_71AkW_max,Month,Year,Day,WD,CDD_15,HDD_25,NWD,temp_max,insolation,temp_mean,RH,totalkW_mean
0.8642881370843652,0.8043176938031402,-1.224087375643079,-1.192776666719539,1.8314319641453651,2.154485495687273,1.1443176563274888,1.0717662257684246,1.4712571841134447,1.7212897913594878,1.4372868244931287,1.694089533047157,1.1367761157995404,1.3992236592155909,1.670756211571307,-0.6264615619393784,0.5422773644069899,-1.124656502531451,-1.498649913114124,1.185114251040071,-1.194669361851002,0.0,-0.20938831918561002,,0.7257155791175813,-0.18206767311881472,416.4
1.1679312489810718,1.0949818065563182,-1.224087375643079,-1.192776666719539,1.620686254866701,1.4746894275712494,0.6204200830039094,0.6187413793885586,0.7738325713729322,-0.555456694236986,0.41347343665974506,-0.3574156700977965,0.308407173961456,1.0912641023412428,0.8831947160367073,-0.6264615619393784,0.5422773644069899,-1.010187647311965,-0.9993773157412897,0.03471913197187807,-0.24502469677379893,0.0,-0.16535099139824966,,-0.05486726444205873,0.5920783385674865,391.23
0.6481532831301128,0.22118969050883938,-1.224087375643079,-1.192776666719539,1.3088618825170786,1.210353462261805,0.5294753970181137,0.38037704382535,0.5373724169580535,-0.5827019707405227,1.8545856891632981,-0.43483096078251093,1.8731040641000616,0.6355998050224577,0.5769545979677145,-0.6264615619393784,0.5422773644069899,-0.8957187920924788,-0.5001047183684555,-0.7736666273733385,0.6063808650195558,0.0,-0.9360042276770587,,-0.5058706851654061,0.6565905062080116,364.98
0.6101978941430246,0.3831696914239226,-1.224087375643079,-1.192776666719539,1.1841651658200631,1.1726511930738468,0.4701331115679228,0.4279504543306635,0.5445459272605269,-0.16090472709317596,-1.0002206232914719,-0.12516979804365075,-0.7960847484893249,0.4533823556179645,0.5332755346436108,-0.6264615619393784,0.5422773644069899,-0.7812499368729927,-0.0008321209956212987,-0.5249325475748103,0.3444099229292926,0.0,-0.6057242692718549,,-0.3786645921408728,0.4630540032864363,355.45
0.8495277080338308,0.8691096941691735,-1.224087375643079,-1.192776666719539,1.2939973732419376,1.4746894275712494,0.5470322862045607,0.5293961938054086,0.675927440022502,0.3653327431510616,-1.0924180619839428,0.3393219460646408,-0.88812574202689,0.6138785196629817,0.8831947160367073,-0.6264615619393784,0.5422773644069899,-0.6667810816535066,0.49844047637721295,0.3767284916948542,-0.5397420066253447,0.0,0.1649289670069542,,0.39035406114380994,0.24801344448468596,366.77
-0.6876655459432447,-0.943266538291816,-1.224087375643079,-1.192776666719539,0.04207536984673749,-0.4889791776556031,-1.3354173723662899,-1.4257549452544245,-1.3542423969692854,-1.6894151931573353,-0.34489569140871473,-1.712183257080311,-0.5199617678766304,-1.215536402835107,-1.3917666378186853,-0.6264615619393784,0.5422773644069899,-0.5523122264340204,0.9977130737500471,0.6876460914430144,-0.8344593164768905,0.0,0.6053022448805594,,0.6968051034301879,-0.09605144959811458,222.58
-1.6112466779623928,-1.7198706537902442,-1.224087375643079,-1.192776666719539,-0.04347813909240643,-0.5267864670919955,-1.4112631336517412,-1.3660809808575158,-1.4210623170089953,-0.32866499445291614,-0.23100473772978036,-0.43483096078251093,-0.3358797808015001,-1.3405544674596461,-1.4355673698428557,-0.6264615619393784,0.5422773644069899,-0.43784337121453437,1.4969856711228813,0.5943708115185664,-0.736220213193042,0.0,0.5172275893058379,,0.7488439596674972,0.3985418356459112,206.4
0.7282813265472989,0.9653978058242503,-1.224087375643079,-1.192776666719539,1.7156539530134345,1.8146399717534787,0.8830711452331567,0.9883884366249659,1.2013870696787112,1.7212897913594878,-0.49644899749470406,1.694089533047157,-0.4279207743390653,1.2300389810267838,1.277036298154041,-0.6264615619393784,0.5422773644069899,-0.32337451599504824,-1.498649913114124,0.3145449717452221,-0.5069956388640618,0.0,0.2750222864753555,,0.6042915812305267,0.20500533272433588,400.58
1.186908943474616,2.6805860377361896,-1.224087375643079,-1.192776666719539,1.754301677128801,1.8901495303778293,0.7464785473625988,0.8511383185120756,1.0986995981266316,0.14308192278424797,0.33784743302637854,0.18449136469521027,0.21636618042389083,1.2865143229614213,1.364516093502315,-0.6264615619393784,0.5422773644069899,-0.2089056607755621,-0.9993773157412897,0.22126969182077408,-0.3760101678189304,0.0,0.20896629479431456,,-0.14738078664171989,0.8071188973692368,403.09
0.8874830970209191,1.4513378085695012,-1.224087375643079,-1.192776666719539,1.3088618825170786,1.3236703103225484,0.3626849497468669,0.33860526874751407,0.6353439697001732,-0.9454677819635399,-0.09572156788363875,-0.6670768328366568,-0.15179779372636978,0.6355998050224577,0.7082351253401593,-0.6264615619393784,0.5422773644069899,-0.09443680555607598,-0.5001047183684555,-0.7425748673985224,0.5736344972582728,0.0,-0.6277429331655354,,-0.679333539289771,0.6780945620881866,362.46
0.7883773591101888,0.4803576919729738,-1.224087375643079,-1.192776666719539,1.1365987361396124,0.9838247863887535,0.48769000075436986,0.3624748545062776,0.36779860397457437,-0.11549593292061475,-0.041487780417479525,-0.0477545073589355,-0.05975680018880463,0.38387424246764146,0.31451521192289267,-0.6264615619393784,0.5422773644069899,0.020032049663410153,-0.0008321209956212987,-0.9913089471970506,0.8356054393485356,0.0,-1.2222468582949022,,-0.7834112517643895,1.2802081267330876,354.73
0.9897517840139068,1.4837338087525178,-1.224087375643079,-1.192776666719539,1.0862245658183014,1.0215270555767113,0.4940104808614905,0.4161814224634957,0.460987816515045,0.05226433443912546,-0.4150983162954653,0.10707607401049501,-0.4279207743390653,0.3102632198605281,0.35819427524699576,-0.6264615619393784,0.5422773644069899,0.1345009048828963,0.49844047637721295,-0.9291254272474185,0.7701127038259701,0.0,-1.310321513869623,,-0.8354501080016988,1.3447202943736127,353.65
-0.615972033412078,-0.45822642444053824,-1.224087375643079,-1.192776666719539,0.018292155006512087,-0.5267864670919955,-1.222351006005571,-1.2707683988346752,-1.3518512268684608,-1.6894151931573353,0.050709658274991146,-1.712183257080311,0.03228419334876053,-1.2502904594102686,-1.4355673698428557,-0.6264615619393784,0.5422773644069899,0.2489697601023824,0.9977130737500471,-0.8980336672726026,0.737366336064687,0.0,-1.3983961694443443,,-0.8065396323143054,1.538256797295188,224.92
-1.079871232143157,-1.2996225403049997,-1.224087375643079,-1.192776666719539,-0.033403305028144516,-0.5267864670919955,-1.4070494802469937,-1.473328355759738,-1.4569298685213647,-0.24264055660378622,0.15345255564143723,-0.3574156700977965,0.21636618042389083,-1.3258322629382238,-1.4355673698428557,-0.6264615619393784,0.5422773644069899,0.36343861532186855,1.4969856711228813,-0.5249325475748103,0.3444099229292926,0.0,-0.4736122859097737,,-0.5289990657153218,1.1511837914520373,212.15
0.269653709619982,0.12400168995978945,-1.224087375643079,-1.192776666719539,1.1365987361396124,1.2481607516981972,0.4171113062248526,0.30280089010936884,0.5230918177447955,1.7212897913594878,-1.6124598240205583,1.694089533047157,-1.2562897161771507,0.38387424246764146,0.6207553299918847,-0.6264615619393784,0.5422773644069899,0.47790747054135463,-1.498649913114124,-0.49384078759999434,0.31166355516800986,0.0,-0.6717802609528958,,-0.6330767781899405,0.8071188973692368,347.72
0.5616993415484116,0.3183776910578893,-1.224087375643079,-1.192776666719539,1.2228128899354296,1.3236703103225484,0.48417862291708014,0.451820040089427,0.618605778994401,0.33354658723026875,-1.384979215481946,0.3393219460646408,-1.0722077291020202,0.5098576975526021,0.7082351253401593,-0.6264615619393784,0.5422773644069899,0.5923763257608408,-0.9993773157412897,-0.24510670780146623,0.049692613077746986,0.0,-0.3194816386540113,,-0.39022878241583014,-0.5906447348421403,357.78
0.7019234175284876,0.2859816908748727,-1.224087375643079,-1.192776666719539,1.2228128899354296,1.2481607516981972,0.6432440389462902,0.46375483296880876,0.5756311385712473,0.22456548121612174,0.0127460070486797,0.2619066553799255,-0.05975680018880463,0.5098576975526021,0.6207553299918847,-0.6264615619393784,0.5422773644069899,0.7068451809803269,-0.5001047183684555,-0.15183142787701823,-0.04854649020610156,0.0,-0.03323900803616859,,-0.18207335746659306,-0.8056852936438907,363.54
0.7314442756295565,0.3831696914239226,-1.224087375643079,-1.192776666719539,1.2939973732419376,1.2858630208861557,0.6267405631110301,0.594871793629795,0.6567980792159052,0.1839498375395531,0.37008640668681764,0.18449136469521027,0.308407173961456,0.6138785196629817,0.6644343933159885,-0.6264615619393784,0.5422773644069899,0.821314036199813,-0.0008321209956212987,0.003627371997061884,-0.1467855934899504,0.0,0.186947630900634,,0.03764625775760243,-0.8056852936438907,367.67
